filename,giraffe,zebra
000000002152.jpg,0,1
000000002153.jpg,0,1
000000002154.jpg,0,1
000000002155.jpg,0,1
000000002156.jpg,0,1
000000002157.jpg,0,1
000000002158.jpg,0,1
000000002159.jpg,0,1
000000002160.jpg,0,1
000000002161.jpg,0,1
000000002162.jpg,0,1
000000002163.jpg,0,1
000000002164.jpg,0,1
000000002165.jpg,0,1
000000002166.jpg,0,1
000000002167.jpg,0,1
000000002168.jpg,0,1
000000002169.jpg,0,1
000000002170.jpg,0,1
000000002171.jpg,0,1
000000002172.jpg,0,1
000000002173.jpg,0,1
000000002174.jpg,0,1
000000002175.jpg,0,1
000000002176.jpg,0,1
000000002177.jpg,1,0
000000002178.jpg,1,0
000000002179.jpg,1,0
000000002180.jpg,0,1
000000002181.jpg,0,1
000000002182.jpg,0,1
000000002183.jpg,0,1
000000002184.jpg,0,1
000000002185.jpg,0,1
000000002186.jpg,0,1
000000002187.jpg,0,1
000000002188.jpg,0,1
000000002189.jpg,0,1
000000002190.jpg,0,1
000000002191.jpg,0,1
000000002192.jpg,0,1
000000002193.jpg,0,1
000000002194.jpg,0,1
000000002195.jpg,0,1
000000002196.jpg,0,1
000000002197.jpg,0,1
000000002198.jpg,0,1
000000002199.jpg,0,1
000000002200.jpg,0,1
000000002201.jpg,0,1
000000002202.jpg,0,1
000000002203.jpg,0,1
000000002204.jpg,0,1
000000002205.jpg,0,1
000000002206.jpg,0,1
000000002207.jpg,0,1
000000002208.jpg,0,1
000000002209.jpg,0,1
000000002210.jpg,0,1
000000002211.jpg,0,1
000000002212.jpg,0,1
000000002213.jpg,0,1
000000002214.jpg,0,1
000000002215.jpg,0,1
000000002216.jpg,0,1
000000002217.jpg,0,1
000000002218.jpg,0,1
000000002219.jpg,0,1
000000002220.jpg,0,1
000000002221.jpg,0,1
000000002222.jpg,0,1
000000002223.jpg,0,1
000000002224.jpg,0,1
000000002225.jpg,0,1
000000002226.jpg,0,1
000000002227.jpg,0,1
000000002228.jpg,0,1
000000002229.jpg,0,1
000000002230.jpg,0,1
000000002231.jpg,0,1
000000002232.jpg,0,1
000000002233.jpg,0,1
000000002234.jpg,0,1
000000002235.jpg,0,1
000000002236.jpg,0,1
000000002237.jpg,0,1
000000002238.jpg,1,0
000000002239.jpg,1,0
000000002240.jpg,1,0
000000002241.jpg,1,0
000000002242.jpg,1,0
000000002243.jpg,1,0
000000002244.jpg,1,0
000000002245.jpg,0,1
000000002246.jpg,0,1
000000002247.jpg,0,1
000000002248.jpg,0,1
000000002249.jpg,0,1
000000002250.jpg,0,1
000000002251.jpg,0,1
000000002252.jpg,0,1
000000002253.jpg,0,1
000000002254.jpg,0,1
000000002255.jpg,0,1
000000002256.jpg,0,1
000000002257.jpg,0,1
000000002258.jpg,0,1
000000002259.jpg,0,1
000000002260.jpg,0,1
000000002261.jpg,0,1
000000002262.jpg,0,1
000000002263.jpg,0,1
000000002264.jpg,0,1
000000002265.jpg,0,1
000000002266.jpg,0,1
000000002267.jpg,0,1
000000002268.jpg,0,1
000000002269.jpg,0,1
000000002270.jpg,0,1
000000002271.jpg,0,1
000000002272.jpg,0,1
000000002273.jpg,0,1
000000002274.jpg,0,1
000000002275.jpg,0,1
000000002276.jpg,0,1
000000002277.jpg,0,1
000000002278.jpg,0,1
000000002279.jpg,0,1
000000002280.jpg,0,1
000000002281.jpg,0,1
000000002282.jpg,0,1
000000002283.jpg,0,1
000000002284.jpg,0,1
000000002285.jpg,0,1
000000002286.jpg,0,1
000000002287.jpg,0,1
000000002288.jpg,0,1
000000002289.jpg,0,1
000000002290.jpg,0,1
000000002291.jpg,0,1
000000002292.jpg,0,1
000000002293.jpg,0,1
000000002294.jpg,0,1
000000002295.jpg,0,1
000000002296.jpg,0,1
000000002297.jpg,0,1
000000002298.jpg,0,1
000000002299.jpg,0,1
000000002300.jpg,0,1
000000002301.jpg,0,1
000000002302.jpg,0,1
000000002303.jpg,0,1
000000002304.jpg,0,1
000000002305.jpg,0,1
000000002306.jpg,0,1
000000002307.jpg,0,1
000000002308.jpg,0,1
000000002309.jpg,0,1
000000002310.jpg,0,1
000000002311.jpg,0,1
000000002312.jpg,0,1
000000002313.jpg,0,1
000000002314.jpg,0,1
000000002315.jpg,0,1
000000002316.jpg,0,1
000000002317.jpg,0,1
000000002318.jpg,0,1
000000002319.jpg,0,1
000000002320.jpg,0,1
000000002321.jpg,0,1
000000002322.jpg,0,1
000000002323.jpg,0,1
000000002324.jpg,1,0
000000002325.jpg,1,0
000000002326.jpg,1,0
000000002327.jpg,1,0
000000002328.jpg,1,0
000000002329.jpg,1,0
000000002330.jpg,1,0
000000002331.jpg,1,0
000000002332.jpg,1,0
000000002333.jpg,1,0
000000002334.jpg,1,0
000000002335.jpg,0,1
000000002336.jpg,0,1
000000002337.jpg,0,1
000000002338.jpg,0,1
000000002339.jpg,0,1
000000002340.jpg,0,1
000000002341.jpg,0,1
000000002342.jpg,0,1
000000002343.jpg,0,1
000000002344.jpg,0,1
000000002345.jpg,0,1
000000002346.jpg,0,1
000000002347.jpg,0,1
000000002348.jpg,0,1
000000002349.jpg,0,1
000000002350.jpg,0,1
000000002351.jpg,0,1
000000002352.jpg,0,1
000000002353.jpg,0,1
000000002354.jpg,0,1
000000002355.jpg,0,1
000000002356.jpg,0,1
000000002357.jpg,0,1
000000002358.jpg,0,1
000000002359.jpg,0,1
000000002360.jpg,0,1
000000002361.jpg,0,1
000000002362.jpg,0,1
000000002363.jpg,0,1
000000002364.jpg,0,1
000000002365.jpg,0,1
000000002366.jpg,0,1
000000002367.jpg,0,1
000000002368.jpg,0,1
000000002369.jpg,0,1
000000002370.jpg,0,1
000000002371.jpg,0,1
000000002372.jpg,0,1
000000002373.jpg,0,1
000000002374.jpg,0,1
000000002375.jpg,0,1
000000002376.jpg,0,1
000000002377.jpg,0,1
000000002378.jpg,0,1
000000002379.jpg,0,1
000000002380.jpg,0,1
000000002381.jpg,0,1
000000002382.jpg,0,1
000000002383.jpg,0,1
000000002384.jpg,0,1
000000002385.jpg,0,1
000000002386.jpg,0,1
000000002387.jpg,0,1
000000002388.jpg,0,1
000000002389.jpg,0,1
000000002390.jpg,0,1
000000002391.jpg,0,1
000000002392.jpg,0,1
000000002393.jpg,0,1
000000002394.jpg,0,1
000000002395.jpg,0,1
000000002396.jpg,0,1
000000002397.jpg,0,1
000000002398.jpg,0,1
000000002399.jpg,0,1
000000002400.jpg,0,1
000000002401.jpg,0,1
000000002402.jpg,0,1
000000002403.jpg,0,1
000000002404.jpg,0,1
000000002405.jpg,0,1
000000002406.jpg,0,1
000000002407.jpg,0,1
000000002408.jpg,0,1
000000002409.jpg,0,1
000000002410.jpg,0,1
000000002411.jpg,0,1
000000002412.jpg,0,1
000000002413.jpg,1,0
000000002414.jpg,1,0
000000002415.jpg,0,1
000000002416.jpg,0,1
000000002417.jpg,0,1
000000002418.jpg,0,1
000000002419.jpg,0,1
000000002420.jpg,0,1
000000002421.jpg,0,1
000000002422.jpg,0,1
000000002423.jpg,0,1
000000002424.jpg,0,1
000000002425.jpg,0,1
000000002426.jpg,0,1
000000002427.jpg,0,1
000000002428.jpg,0,1
000000002429.jpg,0,1
000000002430.jpg,0,1
000000002431.jpg,0,1
000000002432.jpg,0,1
000000002433.jpg,0,1
000000002434.jpg,0,1
000000002435.jpg,0,1
000000002436.jpg,0,1
000000002437.jpg,0,1
000000002438.jpg,0,1
000000002439.jpg,0,1
000000002440.jpg,0,1
000000002441.jpg,0,1
000000002442.jpg,1,0
000000002443.jpg,1,0
000000002444.jpg,1,0
000000002445.jpg,1,0
000000002446.jpg,1,0
000000002447.jpg,1,0
000000002448.jpg,1,0
000000002449.jpg,0,1
000000002450.jpg,0,1
000000002451.jpg,0,1
000000002452.jpg,0,1
000000002453.jpg,1,0
000000002454.jpg,0,1
000000002455.jpg,0,1
000000002456.jpg,1,0
000000002457.jpg,0,1
000000002458.jpg,0,1
000000002459.jpg,0,1
000000002460.jpg,0,1
000000002461.jpg,0,1
000000002462.jpg,0,1
000000002463.jpg,0,1
000000002464.jpg,0,1
000000002465.jpg,0,1
000000002466.jpg,0,1
000000002467.jpg,0,1
000000002468.jpg,0,1
000000002469.jpg,0,1
000000002470.jpg,0,1
000000002471.jpg,0,1
000000002472.jpg,0,1
000000002473.jpg,0,1
000000002474.jpg,0,1
000000002475.jpg,0,1
000000002476.jpg,0,1
000000002477.jpg,0,1
000000002478.jpg,0,1
000000002479.jpg,0,1
000000002480.jpg,0,1
000000002481.jpg,0,1
000000002482.jpg,0,1
000000002483.jpg,0,1
000000002484.jpg,0,1
000000002485.jpg,0,1
000000002486.jpg,0,1
000000002487.jpg,0,1
000000002488.jpg,0,1
000000002489.jpg,0,1
000000002490.jpg,0,1
000000002491.jpg,0,1
000000002492.jpg,0,1
000000002493.jpg,0,1
000000002494.jpg,0,1
000000002495.jpg,0,1
000000002496.jpg,0,1
000000002497.jpg,0,1
000000002498.jpg,0,1
000000002499.jpg,0,1
000000002500.jpg,0,1
000000002501.jpg,0,1
000000002502.jpg,0,1
000000002503.jpg,0,1
000000002504.jpg,0,1
000000002505.jpg,1,0
000000002506.jpg,1,0
000000002507.jpg,1,0
000000002508.jpg,1,0
000000002509.jpg,0,1
000000002510.jpg,0,1
000000002511.jpg,0,1
000000002512.jpg,0,1
000000002513.jpg,0,1
000000002514.jpg,0,1
000000002515.jpg,0,1
000000002516.jpg,0,1
000000002517.jpg,0,1
000000002518.jpg,0,1
000000002519.jpg,0,1
000000002520.jpg,0,1
000000002521.jpg,0,1
000000002522.jpg,0,1
000000002523.jpg,0,1
000000002524.jpg,0,1
000000002525.jpg,0,1
000000002526.jpg,0,1
000000002527.jpg,0,1
000000002528.jpg,0,1
000000002529.jpg,0,1
000000002530.jpg,0,1
000000002531.jpg,0,1
000000002532.jpg,1,0
000000002533.jpg,0,1
000000002534.jpg,0,1
000000002535.jpg,0,1
000000002536.jpg,0,1
000000002537.jpg,0,1
000000002538.jpg,0,1
000000002539.jpg,0,1
000000002540.jpg,0,1
000000002541.jpg,0,1
000000002542.jpg,0,1
000000002543.jpg,0,1
000000002544.jpg,0,1
000000002545.jpg,0,1
000000002546.jpg,0,1
000000002547.jpg,0,1
000000002548.jpg,0,1
000000002549.jpg,0,1
000000002550.jpg,0,1
000000002551.jpg,1,0
000000002552.jpg,0,1
000000002553.jpg,0,1
000000002554.jpg,0,1
000000002555.jpg,0,1
000000002556.jpg,0,1
000000002557.jpg,0,1
000000002558.jpg,0,1
000000002559.jpg,0,1
000000002560.jpg,0,1
000000002561.jpg,1,0
000000002562.jpg,1,0
000000002563.jpg,0,1
000000002564.jpg,0,1
000000002565.jpg,0,1
000000002566.jpg,0,1
000000002567.jpg,1,0
000000002568.jpg,0,1
000000002569.jpg,1,0
000000002570.jpg,0,1
000000002571.jpg,0,1
000000002572.jpg,0,1
000000002573.jpg,0,1
000000002574.jpg,0,1
000000002575.jpg,0,1
000000002576.jpg,0,1
000000002577.jpg,0,1
000000002578.jpg,0,1
000000002579.jpg,0,1
000000002580.jpg,0,1
000000002581.jpg,0,1
000000002582.jpg,1,0
000000002583.jpg,1,0
000000002584.jpg,1,0
000000002585.jpg,1,0
000000002586.jpg,1,0
000000002587.jpg,1,0
000000002588.jpg,0,1
000000002589.jpg,0,1
000000002590.jpg,0,1
000000002591.jpg,0,1
000000002592.jpg,0,1
000000002593.jpg,0,1
000000002594.jpg,0,1
000000002595.jpg,0,1
000000002596.jpg,0,1
000000002597.jpg,0,1
000000002598.jpg,0,1
000000002599.jpg,0,1
000000002600.jpg,0,1
000000002601.jpg,0,1
000000002602.jpg,0,1
000000002603.jpg,0,1
000000002604.jpg,0,1
000000002605.jpg,0,1
000000002606.jpg,0,1
000000002607.jpg,0,1
000000002608.jpg,0,1
000000002609.jpg,0,1
000000002610.jpg,0,1
000000002611.jpg,0,1
000000002612.jpg,0,1
000000002613.jpg,0,1
000000002614.jpg,0,1
000000002615.jpg,0,1
000000002616.jpg,0,1
000000002617.jpg,0,1
000000002618.jpg,0,1
000000002619.jpg,0,1
000000002620.jpg,0,1
000000002621.jpg,0,1
000000002622.jpg,1,0
000000002623.jpg,1,0
000000002624.jpg,1,0
000000002625.jpg,1,0
000000002626.jpg,1,0
000000002627.jpg,1,0
000000002628.jpg,0,1
000000002629.jpg,0,1
000000002630.jpg,0,1
000000002631.jpg,0,1
000000002632.jpg,1,0
000000002633.jpg,1,0
000000002634.jpg,1,0
000000002635.jpg,1,0
000000002636.jpg,1,0
000000002637.jpg,1,0
000000002638.jpg,1,0
000000002639.jpg,1,0
000000002640.jpg,0,1
000000002641.jpg,1,0
000000002642.jpg,1,0
000000002643.jpg,1,0
000000002644.jpg,1,0
000000002645.jpg,1,0
000000002646.jpg,1,0
000000002647.jpg,0,1
000000002648.jpg,0,1
000000002649.jpg,0,1
000000002650.jpg,0,1
000000002651.jpg,0,1
000000002652.jpg,0,1
000000002653.jpg,0,1
000000002654.jpg,0,1
000000002655.jpg,0,1
000000002656.jpg,0,1
000000002657.jpg,0,1
000000002658.jpg,0,1
000000002659.jpg,0,1
000000002660.jpg,0,1
000000002661.jpg,0,1
000000002662.jpg,0,1
000000002663.jpg,0,1
000000002664.jpg,0,1
000000002665.jpg,0,1
000000002666.jpg,0,1
000000002667.jpg,0,1
000000002668.jpg,0,1
000000002669.jpg,0,1
000000002670.jpg,0,1
000000002671.jpg,0,1
000000002672.jpg,0,1
000000002673.jpg,0,1
000000002674.jpg,0,1
000000002675.jpg,0,1
000000002676.jpg,0,1
000000002677.jpg,0,1
000000002678.jpg,0,1
000000002679.jpg,1,0
000000002680.jpg,1,0
000000002681.jpg,1,0
000000002682.jpg,1,0
000000002683.jpg,1,0
000000002684.jpg,1,0
000000002685.jpg,1,0
000000002686.jpg,1,0
000000002687.jpg,1,0
000000002688.jpg,1,0
000000002689.jpg,1,0
000000002690.jpg,1,0
000000002691.jpg,1,0
000000002692.jpg,0,1
000000002693.jpg,0,1
000000002694.jpg,0,1
000000002695.jpg,0,1
000000002696.jpg,0,1
000000002697.jpg,0,1
000000002698.jpg,0,1
000000002699.jpg,0,1
000000002700.jpg,0,1
000000002701.jpg,0,1
000000002702.jpg,0,1
000000002703.jpg,0,1
000000002704.jpg,0,1
000000002705.jpg,0,1
000000002706.jpg,0,1
000000002707.jpg,0,1
000000002708.jpg,0,1
000000002709.jpg,0,1
000000002710.jpg,0,1
000000002711.jpg,0,1
000000002712.jpg,0,1
000000002713.jpg,0,1
000000002714.jpg,0,1
000000002715.jpg,0,1
000000002716.jpg,1,0
000000002717.jpg,0,1
000000002718.jpg,0,1
000000002719.jpg,0,1
000000002720.jpg,0,1
000000002721.jpg,0,1
000000002722.jpg,0,1
000000002723.jpg,0,1
000000002724.jpg,0,1
000000002725.jpg,0,1
000000002726.jpg,0,1
000000002727.jpg,0,1
000000002728.jpg,0,1
000000002729.jpg,0,1
000000002730.jpg,0,1
000000002731.jpg,0,1
000000002732.jpg,1,0
000000002733.jpg,1,0
000000002734.jpg,1,0
000000002735.jpg,0,1
000000002736.jpg,0,1
000000002737.jpg,0,1
000000002738.jpg,0,1
000000002739.jpg,0,1
000000002740.jpg,0,1
000000002741.jpg,0,1
000000002742.jpg,0,1
000000002743.jpg,0,1
000000002744.jpg,0,1
000000002745.jpg,0,1
000000002746.jpg,0,1
000000002747.jpg,0,1
000000002748.jpg,0,1
000000002749.jpg,0,1
000000002750.jpg,0,1
000000002751.jpg,0,1
000000002752.jpg,0,1
000000002753.jpg,0,1
000000002754.jpg,0,1
000000002755.jpg,1,0
000000002756.jpg,1,0
000000002757.jpg,1,0
000000002758.jpg,1,0
000000002759.jpg,1,0
000000002760.jpg,1,0
000000002761.jpg,1,0
000000002762.jpg,1,0
000000002763.jpg,1,0
000000002764.jpg,1,0
000000002765.jpg,1,0
000000002766.jpg,1,0
000000002767.jpg,1,0
000000002768.jpg,0,1
000000002769.jpg,0,1
000000002770.jpg,0,1
000000002771.jpg,0,1
000000002772.jpg,0,1
000000002773.jpg,0,1
000000002774.jpg,0,1
000000002775.jpg,0,1
000000002776.jpg,0,1
000000002777.jpg,0,1
000000002778.jpg,0,1
000000002779.jpg,0,1
000000002780.jpg,0,1
000000002781.jpg,0,1
000000002782.jpg,0,1
000000002783.jpg,0,1
000000002784.jpg,0,1
000000002785.jpg,0,1
000000002786.jpg,0,1
000000002787.jpg,0,1
000000002788.jpg,0,1
000000002789.jpg,0,1
000000002790.jpg,0,1
000000002791.jpg,0,1
000000002792.jpg,0,1
000000002793.jpg,0,1
000000002794.jpg,0,1
000000002795.jpg,0,1
000000002796.jpg,0,1
000000002797.jpg,0,1
000000002798.jpg,0,1
000000002799.jpg,0,1
000000002800.jpg,0,1
000000002801.jpg,0,1
000000002802.jpg,0,1
000000002803.jpg,0,1
000000002804.jpg,0,1
000000002805.jpg,0,1
000000002806.jpg,0,1
000000002807.jpg,0,1
000000002808.jpg,0,1
000000002809.jpg,0,1
000000002810.jpg,0,1
000000002811.jpg,0,1
000000002812.jpg,0,1
000000002813.jpg,0,1
000000002814.jpg,0,1
000000002815.jpg,0,1
000000002816.jpg,0,1
000000002817.jpg,0,1
000000002818.jpg,0,1
000000002819.jpg,0,1
000000002820.jpg,0,1
000000002821.jpg,0,1
000000002822.jpg,0,1
000000002823.jpg,0,1
000000002824.jpg,0,1
000000002825.jpg,0,1
000000002826.jpg,0,1
000000002827.jpg,0,1
000000002828.jpg,0,1
000000002829.jpg,0,1
000000002830.jpg,0,1
000000002831.jpg,0,1
000000002832.jpg,0,1
000000002833.jpg,0,1
000000002834.jpg,0,1
000000002835.jpg,0,1
000000002836.jpg,0,1
000000002837.jpg,0,1
000000002838.jpg,0,1
000000002839.jpg,0,1
000000002840.jpg,0,1
000000002841.jpg,0,1
000000002842.jpg,0,1
000000002843.jpg,0,1
000000002844.jpg,0,1
000000002845.jpg,0,1
000000002846.jpg,0,1
000000002847.jpg,0,1
000000002848.jpg,0,1
000000002849.jpg,0,1
000000002850.jpg,0,1
000000002851.jpg,0,1
000000002852.jpg,0,1
000000002853.jpg,0,1
000000002854.jpg,0,1
000000002855.jpg,0,1
000000002856.jpg,0,1
000000002857.jpg,0,1
000000002858.jpg,0,1
000000002859.jpg,0,1
000000002860.jpg,0,1
000000002861.jpg,0,1
000000002862.jpg,0,1
000000002863.jpg,0,1
000000002864.jpg,0,1
000000002865.jpg,0,1
000000002866.jpg,0,1
000000002867.jpg,0,1
000000002868.jpg,0,1
000000002869.jpg,0,1
000000002870.jpg,0,1
000000002871.jpg,0,1
000000002872.jpg,0,1
000000002873.jpg,0,1
000000002874.jpg,0,1
000000002875.jpg,0,1
000000002876.jpg,0,1
000000002877.jpg,0,1
000000002878.jpg,0,1
000000002879.jpg,0,1
000000002880.jpg,0,1
000000002881.jpg,0,1
000000002882.jpg,0,1
000000002883.jpg,0,1
000000002884.jpg,0,1
000000002885.jpg,0,1
000000002886.jpg,0,1
000000002887.jpg,0,1
000000002888.jpg,0,1
000000002889.jpg,0,1
000000002890.jpg,0,1
000000002891.jpg,0,1
000000002892.jpg,0,1
000000002893.jpg,0,1
000000002894.jpg,0,1
000000002895.jpg,0,1
000000002896.jpg,0,1
000000002897.jpg,0,1
000000002898.jpg,0,1
000000002899.jpg,0,1
000000002900.jpg,0,1
000000002901.jpg,0,1
000000002902.jpg,0,1
000000002903.jpg,0,1
000000002904.jpg,0,1
000000002905.jpg,0,1
000000002906.jpg,0,1
000000002907.jpg,0,1
000000002908.jpg,0,1
000000002909.jpg,0,1
000000002910.jpg,1,0
000000002911.jpg,0,1
000000002912.jpg,0,1
000000002913.jpg,0,1
000000002914.jpg,0,1
000000002915.jpg,0,1
000000002916.jpg,0,1
000000002917.jpg,0,1
000000002918.jpg,0,1
000000002919.jpg,0,1
000000002920.jpg,0,1
000000002921.jpg,0,1
000000002922.jpg,0,1
000000002923.jpg,0,1
000000002924.jpg,0,1
000000002925.jpg,0,1
000000002926.jpg,0,1
000000002927.jpg,0,1
000000002928.jpg,0,1
000000002929.jpg,0,1
000000002930.jpg,0,1
000000002931.jpg,0,1
000000002932.jpg,0,1
000000002933.jpg,0,1
000000002934.jpg,0,1
000000002935.jpg,0,1
000000002936.jpg,0,1
000000002937.jpg,0,1
000000002938.jpg,0,1
000000002939.jpg,0,1
000000002940.jpg,0,1
000000002941.jpg,0,1
000000002942.jpg,0,1
000000002943.jpg,0,1
000000002944.jpg,0,1
000000002945.jpg,0,1
000000002946.jpg,0,1
000000002947.jpg,0,1
000000002948.jpg,0,1
000000002949.jpg,0,1
000000002950.jpg,0,1
000000002951.jpg,0,1
000000002952.jpg,0,1
000000002953.jpg,0,1
000000002954.jpg,0,1
000000002955.jpg,0,1
000000002956.jpg,0,1
000000002957.jpg,0,1
000000002958.jpg,0,1
000000002959.jpg,0,1
000000002960.jpg,0,1
000000002961.jpg,0,1
000000002962.jpg,0,1
000000002963.jpg,0,1
000000002964.jpg,0,1
000000002965.jpg,0,1
000000002966.jpg,0,1
000000002967.jpg,0,1
000000002968.jpg,0,1
000000002969.jpg,0,1
000000002970.jpg,0,1
000000002971.jpg,0,1
000000002972.jpg,0,1
000000002973.jpg,0,1
000000002974.jpg,0,1
000000002975.jpg,0,1
000000002976.jpg,0,1
000000002977.jpg,0,1
000000002978.jpg,0,1
000000002979.jpg,0,1
000000002980.jpg,0,1
000000002981.jpg,0,1
000000002982.jpg,0,1
000000002983.jpg,0,1
000000002984.jpg,0,1
000000002985.jpg,0,1
000000002986.jpg,0,1
000000002987.jpg,0,1
000000002988.jpg,1,0
000000002989.jpg,1,0
000000002990.jpg,1,0
000000002991.jpg,0,1
000000002992.jpg,0,1
000000002993.jpg,0,1
000000002994.jpg,0,1
000000002995.jpg,0,1
000000002996.jpg,0,1
000000002997.jpg,0,1
000000002998.jpg,0,1
000000002999.jpg,0,1
000000003000.jpg,0,1
000000003001.jpg,0,1
000000003002.jpg,0,1
000000003003.jpg,0,1
000000003004.jpg,0,1
000000003005.jpg,0,1
000000003006.jpg,0,1
000000003007.jpg,0,1
000000003008.jpg,0,1
000000003009.jpg,0,1
000000003010.jpg,0,1
000000003011.jpg,0,1
000000003012.jpg,0,1
000000003013.jpg,0,1
000000003014.jpg,0,1
000000003015.jpg,0,1
000000003016.jpg,0,1
000000003017.jpg,0,1
000000003018.jpg,0,1
000000003019.jpg,0,1
000000003020.jpg,0,1
000000003021.jpg,0,1
000000003022.jpg,0,1
000000003023.jpg,0,1
000000003024.jpg,0,1
000000003025.jpg,0,1
000000003026.jpg,0,1
000000003027.jpg,0,1
000000003028.jpg,0,1
000000003029.jpg,0,1
000000003030.jpg,0,1
000000003031.jpg,0,1
000000003032.jpg,0,1
000000003033.jpg,0,1
000000003034.jpg,0,1
000000003035.jpg,0,1
000000003036.jpg,0,1
000000003037.jpg,0,1
000000003038.jpg,0,1
000000003039.jpg,0,1
000000003040.jpg,0,1
000000003041.jpg,0,1
000000003042.jpg,0,1
000000003043.jpg,0,1
000000003044.jpg,0,1
000000003045.jpg,0,1
000000003046.jpg,0,1
000000003047.jpg,0,1
000000003048.jpg,0,1
000000003049.jpg,0,1
000000003050.jpg,0,1
000000003051.jpg,0,1
000000003052.jpg,0,1
000000003053.jpg,0,1
000000003054.jpg,0,1
000000003055.jpg,0,1
000000003056.jpg,0,1
000000003057.jpg,0,1
000000003058.jpg,0,1
000000003059.jpg,0,1
000000003060.jpg,0,1
000000003061.jpg,0,1
000000003062.jpg,0,1
000000003063.jpg,0,1
000000003064.jpg,0,1
000000003065.jpg,0,1
000000003066.jpg,0,1
000000003067.jpg,0,1
000000003068.jpg,0,1
000000003069.jpg,0,1
000000003070.jpg,0,1
000000003071.jpg,0,1
000000003072.jpg,0,1
000000003073.jpg,0,1
000000003074.jpg,0,1
000000003075.jpg,0,1
000000003076.jpg,0,1
000000003077.jpg,0,1
000000003078.jpg,0,1
000000003079.jpg,0,1
000000003080.jpg,0,1
000000003081.jpg,0,1
000000003082.jpg,0,1
000000003083.jpg,0,1
000000003084.jpg,0,1
000000003085.jpg,0,1
000000003086.jpg,0,1
000000003087.jpg,0,1
000000003088.jpg,0,1
000000003089.jpg,0,1
000000003090.jpg,0,1
000000003091.jpg,0,1
000000003092.jpg,0,1
000000003093.jpg,0,1
000000003094.jpg,0,1
000000003095.jpg,0,1
000000003096.jpg,0,1
000000003097.jpg,0,1
000000003098.jpg,0,1
000000003099.jpg,0,1
000000003100.jpg,0,1
000000003101.jpg,0,1
000000003102.jpg,0,1
000000003103.jpg,0,1
000000003104.jpg,0,1
000000003105.jpg,0,1
000000003106.jpg,0,1
000000003107.jpg,0,1
000000003108.jpg,0,1
000000003109.jpg,0,1
000000003110.jpg,0,1
000000003111.jpg,0,1
000000003112.jpg,0,1
000000003113.jpg,0,1
000000003114.jpg,0,1
000000003115.jpg,1,0
000000003116.jpg,1,0
000000003117.jpg,1,0
000000003118.jpg,1,0
000000003119.jpg,0,1
000000003120.jpg,0,1
000000003121.jpg,0,1
000000003122.jpg,0,1
000000003123.jpg,0,1
000000003124.jpg,0,1
000000003125.jpg,0,1
000000003126.jpg,0,1
000000003127.jpg,1,0
000000003128.jpg,1,0
000000003129.jpg,1,0
000000003130.jpg,1,0
000000003131.jpg,1,0
000000003132.jpg,1,0
000000003133.jpg,1,0
000000003134.jpg,1,0
000000003135.jpg,1,0
000000003136.jpg,1,0
000000003137.jpg,1,0
000000003138.jpg,1,0
000000003139.jpg,1,0
000000003140.jpg,1,0
000000003141.jpg,0,1
000000003142.jpg,0,1
000000003143.jpg,0,1
000000003144.jpg,0,1
000000003145.jpg,0,1
000000003146.jpg,0,1
000000003147.jpg,0,1
000000003148.jpg,0,1
000000003149.jpg,0,1
000000003150.jpg,0,1
000000003151.jpg,0,1
000000003152.jpg,0,1
000000003153.jpg,0,1
000000003154.jpg,1,0
000000003155.jpg,1,0
000000003156.jpg,0,1
000000003157.jpg,0,1
000000003158.jpg,1,0
000000003159.jpg,1,0
000000003160.jpg,1,0
000000003161.jpg,1,0
000000003162.jpg,0,1
000000003163.jpg,0,1
000000003164.jpg,0,1
000000003165.jpg,0,1
000000003166.jpg,0,1
000000003167.jpg,0,1
000000003168.jpg,0,1
000000003169.jpg,0,1
000000003170.jpg,1,0
000000003171.jpg,1,0
000000003172.jpg,0,1
000000003173.jpg,0,1
000000003174.jpg,0,1
000000003175.jpg,0,1
000000003176.jpg,0,1
000000003177.jpg,0,1
000000003178.jpg,0,1
000000003179.jpg,0,1
000000003180.jpg,0,1
000000003181.jpg,0,1
000000003182.jpg,0,1
000000003183.jpg,0,1
000000003184.jpg,0,1
000000003185.jpg,0,1
000000003186.jpg,0,1
000000003187.jpg,0,1
000000003188.jpg,0,1
000000003189.jpg,0,1
000000003190.jpg,0,1
000000003191.jpg,0,1
000000003192.jpg,0,1
000000003193.jpg,0,1
000000003194.jpg,0,1
000000003195.jpg,0,1
000000003196.jpg,0,1
000000003197.jpg,0,1
000000003198.jpg,0,1
000000003199.jpg,0,1
000000003200.jpg,0,1
000000003201.jpg,0,1
000000003202.jpg,0,1
000000003203.jpg,0,1
000000003204.jpg,0,1
000000003205.jpg,0,1
000000003206.jpg,0,1
000000003207.jpg,0,1
000000003208.jpg,0,1
000000003209.jpg,0,1
000000003210.jpg,0,1
000000003211.jpg,0,1
000000003212.jpg,0,1
000000003213.jpg,0,1
000000003214.jpg,0,1
000000003215.jpg,0,1
000000003216.jpg,0,1
000000003217.jpg,0,1
000000003218.jpg,0,1
000000003219.jpg,0,1
000000003220.jpg,0,1
000000003221.jpg,0,1
000000003222.jpg,0,1
000000003223.jpg,0,1
000000003224.jpg,0,1
000000003225.jpg,0,1
000000003226.jpg,0,1
000000003227.jpg,0,1
