id,time_observed_at,image_url,tag_list,latitude,longitude,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
170538785,2023-07-01 20:00:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295798726/medium.jpg,"",42.0275278333,-73.7798083333,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170539502,2023-07-01 17:42:15 UTC,https://static.inaturalist.org/photos/295800018/medium.jpg,"",40.7758916667,-73.97168,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170542399,2023-07-01 15:49:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295805935/medium.jpeg,"",42.7031392,-77.4544896,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170542795,2023-07-01 22:54:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295806562/medium.jpeg,"",42.9538833676,-78.8471542965,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170542810,2023-07-01 20:25:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295806596/medium.jpg,"",41.3031083333,-74.23928,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170552268,2023-06-29 16:30:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295808215/medium.jpg,"",43.0250126,-73.8456352,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170552733,2023-06-27 19:36:22 UTC,https://static.inaturalist.org/photos/295826451/medium.jpg,"",41.232520879,-74.0694765924,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170554158,2023-07-01 14:30:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295829104/medium.jpg,"",40.7257283333,-73.9834583333,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170556169,2023-07-01 19:48:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295832155/medium.jpg,"",40.6693344098,-73.9636953269,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170556624,2023-07-01 23:34:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295833171/medium.jpg,"",40.7673632049,-73.9449138877,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170571059,2023-06-28 18:26:15 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295861675/medium.jpg,"",40.663975,-73.9623116667,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170571528,2023-07-01 20:19:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295862213/medium.jpeg,"",41.9484624966,-73.5110139395,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170581428,2023-07-01 22:30:16 UTC,https://static.inaturalist.org/photos/296010824/medium.jpg,"",40.72537,-73.9781033333,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170619346,2023-07-01 14:37:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295955276/medium.jpeg,"",43.3136671997,-73.6640576,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170621358,2023-07-01 15:05:43 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295959296/medium.jpeg,"",40.6579764625,-73.9940635487,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170621493,2023-07-01 15:09:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295959466/medium.jpeg,"",40.6579764625,-73.9940635487,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170621637,2023-07-01 15:10:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295959607/medium.jpeg,"",40.6579764625,-73.9940635487,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170621758,2023-07-01 15:10:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295959774/medium.jpeg,"",40.6579764625,-73.9940635487,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170629261,2023-06-30 20:07:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295973342/medium.jpeg,"",40.9124037997,-73.1205010997,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170631864,2022-10-23 16:08:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295978146/medium.jpg,"",42.7599,-76.0826945,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170632207,2023-07-02 12:20:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295979327/medium.jpeg,"",42.3141897042,-76.5165128186,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170633813,2023-01-06 02:55:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295981936/medium.jpg,"",41.5780966667,-73.865425,Brown Marmorated Stink Bug,81923,Hemiptera,Pentatomidae,Halyomorpha,Halyomorpha halys
170633871,2023-02-16 19:02:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295982062/medium.jpg,"",43.0338055,-76.1392528333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170643134,2023-07-02 13:07:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295998180/medium.jpg,"",40.6695436862,-73.9655958162,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170650523,2023-07-02 14:22:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296011221/medium.jpg,"",41.3399166088,-73.8544910987,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170652266,2023-07-02 14:56:12 UTC,https://static.inaturalist.org/photos/296111138/medium.jpeg,"",43.0050833997,-78.7262651,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170653711,2023-06-30 16:41:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296017460/medium.jpg,"",40.6876666667,-74.019675,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170655140,2023-07-02 15:19:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296020286/medium.jpg,"",42.217866254,-73.7058343268,Hemlock Woolly Adelgid,61513,Hemiptera,Adelgidae,Adelges,Adelges tsugae
170656464,2023-07-02 15:07:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296022712/medium.jpg,"",41.8183583333,-74.1868366667,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170661520,2023-07-02 15:50:28 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296039698/medium.jpeg,"",40.6441383362,-73.8783569336,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170665865,2023-07-02 13:13:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296032325/medium.jpeg,"",40.7819446322,-73.9637153164,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170665868,2023-07-02 13:28:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296032434/medium.jpeg,"",40.7823986008,-73.9640586385,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170665873,2023-07-02 13:32:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296032481/medium.jpeg,"",40.7821671659,-73.963823309,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170666885,2023-06-29 17:52:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296037011/medium.jpeg,"New York, Westchester county, Ward Pound Ridge Reservation",41.260525,-73.579025,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170667271,2023-07-02 16:15:49 UTC,https://static.inaturalist.org/photos/296042851/medium.jpg,"",40.9208186256,-73.5591374544,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170668135,2023-07-02 16:22:02 UTC,https://static.inaturalist.org/photos/296044499/medium.jpg,"",40.819345,-73.9482716667,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170676591,2023-07-02 17:02:16 UTC,https://static.inaturalist.org/photos/296060927/medium.jpg,"",40.600120666,-73.9284686331,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170677708,2023-07-02 17:07:31 UTC,https://static.inaturalist.org/photos/297532688/medium.jpg,"",40.8640564034,-73.9328299377,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170677875,2023-07-02 17:03:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296063400/medium.jpg,"",41.4544033333,-73.5811,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170679809,2023-07-02 16:38:24 UTC,https://static.inaturalist.org/photos/296066834/medium.jpg,"",42.0722416667,-73.9342583333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170680402,2023-07-02 16:29:23 UTC,https://static.inaturalist.org/photos/296068131/medium.jpg,"",42.0725278333,-73.9304416667,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170682972,2023-07-02 16:40:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296072106/medium.jpg,"",40.8646366667,-73.931945,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170685145,2023-07-02 17:34:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296076287/medium.jpeg,"",40.7550155682,-73.6541062966,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170685910,2023-07-02 15:16:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296077732/medium.jpg,"",42.2921533333,-73.5716083333,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170690757,2023-07-02 17:47:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296086646/medium.jpg,"",40.7707785303,-73.9519841318,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170690866,2023-07-02 17:50:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296086867/medium.jpg,"",40.7707995689,-73.951911796,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170691156,2023-07-02 17:55:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296087493/medium.jpg,"",42.4093499082,-76.5127853864,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170693948,2023-07-02 18:28:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296092470/medium.jpg,"",40.6038466667,-73.9307333333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170698216,2023-07-01 16:50:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296100295/medium.jpg,"",42.8762894996,-78.8845079888,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170700387,2023-07-02 19:00:43 UTC,https://static.inaturalist.org/photos/303209366/medium.jpg,"",42.0310531234,-73.7441823413,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170706965,2023-07-02 19:32:10 UTC,https://static.inaturalist.org/photos/296116581/medium.jpeg,"",40.8984375,-73.8652496338,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170708675,2023-06-30 21:29:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296119996/medium.jpg,"",42.963205,-77.663857,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170710585,2023-07-02 19:51:02 UTC,https://static.inaturalist.org/photos/296123590/medium.jpg,"",41.2362194946,-73.8599876315,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170710680,2023-07-02 16:45:52 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296123798/medium.jpg,"",40.828661,-73.948096,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170711497,2023-07-02 13:34:13 UTC,https://static.inaturalist.org/photos/296125437/medium.jpg,"",40.8626108141,-73.875967341,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170712577,2023-07-02 19:48:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296127735/medium.jpeg,"",44.567775,-73.5704861111,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170714189,2023-07-02 14:28:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296130545/medium.jpg,"",42.5078040064,-76.3040099941,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170714670,2020-07-01 14:28:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296131461/medium.jpg,"",41.303215963,-74.2392423564,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170719610,2023-07-02 20:39:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296141128/medium.jpg,"",40.6381116667,-73.9651716667,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170725838,2023-06-30 13:57:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296151923/medium.jpeg,"",41.2137706041,-74.12111574,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170732532,2023-07-01 22:41:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296166398/medium.jpg,"",42.1280004725,-74.0183637089,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170736044,2023-07-01 16:13:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296172791/medium.jpeg,"",40.655435639,-73.9970762953,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170736558,2023-07-01 16:11:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296173820/medium.jpg,"",41.5038333333,-73.92527,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170736777,2023-07-02 19:49:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296174227/medium.jpg,"",40.695945,-73.272575,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170737075,2023-07-02 15:29:42 UTC,https://static.inaturalist.org/photos/296175131/medium.jpg,"",41.9703666667,-73.6648466667,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170737592,2023-07-02 21:01:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296176188/medium.jpg,"",40.959990317,-72.5531042717,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170737678,2023-07-01 15:07:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296171095/medium.jpeg,"",43.3114153088,-76.5282180307,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170737717,2023-07-02 19:40:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296176515/medium.jpg,"",42.7245620219,-73.8369385713,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170745782,2023-06-21 10:26:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296183851/medium.jpeg,"",43.0044888889,-76.7718111111,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170746706,2023-07-02 13:36:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296193785/medium.jpeg,"",41.1455863889,-74.1170830556,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170751782,2023-07-01 18:02:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296203769/medium.jpg,"",42.0062786672,-73.915489751,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170751900,2023-07-01 15:08:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296200732/medium.jpeg,"",43.3228462,-76.4171585,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170751903,2023-07-01 15:13:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296200951/medium.jpeg,"",43.3228462,-76.4171585,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170752326,2023-07-01 21:06:06 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296204688/medium.jpg,"",41.9375532376,-74.0231976847,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170753535,2023-07-02 22:36:48 UTC,https://static.inaturalist.org/photos/296206668/medium.jpeg,"",43.3673972222,-73.7038583333,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170755733,2023-07-03 00:17:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296211041/medium.jpeg,"",40.8492736816,-73.6446685791,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170755862,2023-07-02 17:00:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296211070/medium.jpeg,East Hill Pastinaca sativa,42.4360143365,-76.4642670751,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170758318,,https://inaturalist-open-data.s3.amazonaws.com/photos/296215694/medium.jpeg,"",41.289876,-74.064059,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170760016,2023-07-02 17:50:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296219684/medium.jpeg,"",42.1678726,-79.0084858,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170760923,2023-06-18 00:57:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296221125/medium.jpg,"",40.697823,-73.999531,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170764497,2023-07-02 22:07:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296228716/medium.jpg,"",42.1923033333,-73.6660616667,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170768818,2023-05-07 16:45:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296237154/medium.jpg,"",40.6849833333,-73.5607133333,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170768900,2023-06-30 15:04:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296237328/medium.jpg,"",40.8106083333,-73.943055,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170769647,2023-06-29 20:42:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296238785/medium.jpg,"",40.810505,-73.9430083333,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170770030,2023-07-02 17:01:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296239599/medium.jpeg,East Hill Pastinaca sativa,42.43596559,-76.464249976,Western Honey Bee,47219,Hymenoptera,Apidae,Apis,Apis mellifera
170771961,2023-07-02 17:33:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296241861/medium.jpg,"",40.6684531593,-73.9677110732,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170771969,2023-07-02 17:23:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296241994/medium.jpg,"",40.6684531593,-73.9677110732,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170771970,2023-07-02 17:22:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296242056/medium.jpg,"",40.6684531593,-73.9677110732,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170771980,2023-07-02 17:18:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296242182/medium.jpg,"",40.6684531593,-73.9677110732,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170771982,2023-07-02 17:17:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296242214/medium.jpg,"",40.6684531593,-73.9677110732,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170772872,2023-06-30 21:42:28 UTC,https://static.inaturalist.org/photos/296244829/medium.jpg,"",40.8344083333,-73.6283283333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170780196,2023-07-03 03:42:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296259740/medium.jpeg,"",41.9488525391,-74.2431564331,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170793081,2023-07-02 17:58:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296282116/medium.jpeg,"",40.8897783333,-73.8950733333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170793082,2023-07-02 18:02:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296282127/medium.jpeg,"",40.8897777778,-73.8950722222,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170793084,2023-07-02 18:10:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296282216/medium.jpeg,"",40.8897783333,-73.8950733333,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170824193,2023-06-28 18:03:51 UTC,https://static.inaturalist.org/photos/296344641/medium.jpg,"",40.861096847,-73.8757559015,Hemlock Woolly Adelgid,61513,Hemiptera,Adelgidae,Adelges,Adelges tsugae
170825766,2023-07-02 19:47:42 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296347488/medium.jpg,"",40.734825085,-73.9385268073,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170825798,2023-07-03 11:34:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296347574/medium.jpeg,"",41.1466735487,-74.1148290038,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170826041,2023-07-03 11:50:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296348015/medium.jpeg,"",41.1460555278,-74.1149542222,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170826438,2023-07-03 11:57:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296348694/medium.jpeg,"",41.1458522515,-74.1140783206,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170827731,2023-06-29 17:27:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296347295/medium.jpeg,"",41.487801276,-74.008366428,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170829114,2023-07-03 13:05:48 UTC,https://static.inaturalist.org/photos/296354003/medium.jpg,"",40.6606689446,-73.9634033015,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170829465,2023-06-24 22:47:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296354681/medium.jpg,"",40.7547597613,-73.9786658432,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170832160,2023-07-02 20:43:14 UTC,https://static.inaturalist.org/photos/296359448/medium.jpeg,"",40.69767466,-73.91749111,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170835303,2023-07-03 13:50:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296365419/medium.jpeg,"",42.78352756,-73.68566797,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170836803,2023-07-03 14:00:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296369110/medium.jpg,"",40.7183633333,-74.0153972167,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170843931,2023-07-03 14:50:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/298987921/medium.jpg,"",40.8464469156,-73.8772307151,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170844348,2023-07-03 14:54:00 UTC,https://static.inaturalist.org/photos/297387634/medium.jpg,"",43.0314685498,-76.1051619519,Japanese Beetle,67760,Coleoptera,Scarabaeidae,Popillia,Popillia japonica
170844908,2023-07-03 14:57:41 UTC,https://static.inaturalist.org/photos/296383574/medium.jpeg,"",41.7138061523,-74.3796310425,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170848208,2023-07-03 15:15:08 UTC,https://static.inaturalist.org/photos/296389566/medium.jpg,"",40.6584783333,-73.9801033333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
170849533,2023-07-03 15:23:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296392230/medium.jpeg,"",42.56706338,-73.96135464,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170850013,2023-07-03 15:27:33 UTC,https://static.inaturalist.org/photos/296393037/medium.jpeg,"",40.5921554565,-73.9467849731,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170850804,2023-07-03 15:29:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296394364/medium.jpg,"",40.7212333333,-73.9838716667,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170851256,2023-07-03 15:34:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296395033/medium.jpg,"",41.056425012,-73.7675831327,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170851475,2023-07-03 15:30:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296395550/medium.jpeg,"",40.7026096858,-73.855455704,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170852778,2023-07-03 15:42:23 UTC,https://static.inaturalist.org/photos/296398157/medium.jpeg,"",40.8646844,-73.9322523,Spotted Lanternfly,324726,Hemiptera,Fulgoridae,Lycorma,Lycorma delicatula
170854117,2023-07-03 15:47:52 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/298867244/medium.jpg,"",42.0756916667,-73.5964666667,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170857976,2023-07-03 16:09:43 UTC,https://static.inaturalist.org/photos/296407275/medium.jpg,"",41.4943972006,-73.9491721509,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170858160,2023-07-01 18:28:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296407623/medium.jpg,"",41.958825,-73.5156383333,Spongy Moth,47802,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
170858233,2023-07-03 15:26:46 UTC,https://static.inaturalist.org/photos/296407816/medium.jpg,"",40.5641116667,-74.1670083333,Asian Lady Beetle,48484,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
